,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
3918,473,17.75,2,0.07048184085069421,2,108.6912,1,4,0,1,1,1201.1032
3919,348,18.0,1,0.142570104,0,88.2514,3,26,1,1,0,1505.3738
3920,650,7.06,1,0.043968652000000004,0,57.6904,0,14,0,0,0,585.904
3921,610,15.6,0,0.045076878,0,241.3854,5,11,0,2,0,2900.2248
3922,331,12.857645184135976,2,0.030347403999999998,2,192.5162,4,28,0,1,3,3078.6592
3923,1072,12.3,2,0.052492122,2,191.053,8,9,2,2,0,3415.554
3924,963,15.0,1,0.077999504,0,238.0248,8,9,2,2,0,1896.1984
3925,760,18.2,0,0.012597384,0,141.218,3,26,1,1,0,2936.178
3926,1101,20.5,2,0.023179181,2,154.034,0,14,0,0,0,2450.144
3927,1113,8.27,1,0.128126825,1,183.6924,0,14,0,0,0,1295.6468
3928,229,12.857645184135976,0,0.097410707,0,52.7324,4,28,0,1,3,2492.7552
3929,206,8.93,0,0.028417272,1,154.534,7,16,2,0,0,2603.278
3930,167,6.215,1,0.049902382,0,225.8062,6,6,0,2,0,3159.8868
3931,273,20.25,1,0.014823358,0,190.7162,5,11,0,2,0,1154.4972
3932,1095,7.895,1,0.061424738,0,57.7588,1,4,0,1,1,1145.1760000000002
3933,264,19.35,1,0.049594299,0,77.0644,3,26,1,1,0,2278.3676
3934,968,9.695,2,0.113939434,2,160.2604,7,16,2,0,0,1901.5248
3935,310,12.857645184135976,2,0.027532257999999997,2,185.0608,9,28,2,0,2,551.2824
3936,554,8.21,0,0.045016894,0,87.6198,5,11,0,2,0,1133.8574
3937,928,7.3,0,0.086307051,0,146.8076,5,11,0,2,0,1330.2684
3938,551,20.0,1,0.10408337599999999,0,107.4622,7,16,2,0,0,3705.177
3939,641,7.865,0,0.061154604,0,165.3526,0,14,0,0,0,1151.1682
3940,88,12.857645184135976,0,0.184035253,1,42.2138,9,28,2,0,2,40.6138
3941,340,20.35,1,0.024815023999999998,0,234.0958,2,15,0,1,2,467.3916
3942,1253,16.0,1,0.10691805199999999,0,183.5634,0,14,0,0,0,4725.8484
3943,1451,18.0,2,0.07048184085069421,2,158.0604,0,14,0,0,0,3327.6684
3944,1196,18.7,0,0.10510455199999999,0,121.7072,1,4,0,1,1,1347.5792
3945,1129,12.857645184135976,1,0.08793675199999999,0,115.9466,4,28,0,1,3,4124.630999999999
3946,855,10.6,0,0.056795923,1,232.8642,7,16,2,0,0,3485.4629999999997
3947,538,5.655,0,0.176070535,1,144.0102,6,6,0,2,0,1749.7224
3948,390,12.857645184135976,0,0.19244045,1,43.9428,9,28,2,0,2,131.8284
3949,726,10.195,0,0.051871718,0,35.3558,1,4,0,1,1,237.6906
3950,1375,8.06,0,0.035780177,0,230.2326,2,15,0,1,2,693.0978
3951,218,16.35,1,0.104463896,0,227.1062,2,15,0,1,2,225.7062
3952,1320,6.46,1,0.049162885,0,146.9102,7,16,2,0,0,1895.5326
3953,125,13.5,2,0.072655379,2,157.792,8,9,2,2,0,3994.8
3954,1476,16.2,2,0.050442528,2,190.8162,5,11,0,2,0,2693.8268
3955,1396,19.1,2,0.177992139,2,173.1422,1,4,0,1,1,2931.5174
3956,1234,12.857645184135976,0,0.07048184085069421,1,188.1872,4,28,0,1,3,3214.4824
3957,1477,5.48,0,0.015131684,0,83.025,0,14,0,0,0,1414.825
3958,1019,6.055,0,0.031151714,0,158.7578,0,14,0,0,0,2085.9514
3959,891,9.6,2,0.024456797000000002,2,186.6214,3,26,1,1,0,3203.1638
3960,1296,6.135,0,0.192540665,1,160.2236,2,15,0,1,2,322.2472
3961,1182,8.43,0,0.01732573,1,197.9768,7,16,2,0,0,1182.4608
3962,1113,8.27,1,0.127821472,1,185.9924,3,26,1,1,0,555.2772
3963,666,10.195,1,0.012477512,0,197.111,0,14,0,0,0,785.6439999999999
3964,170,14.0,2,0.028980533,2,129.531,1,4,0,1,1,2077.2960000000003
3965,1478,8.01,0,0.070356805,1,36.8532,0,14,0,0,0,755.0172
3966,637,16.25,0,0.057396092,0,125.8046,7,16,2,0,0,747.0276
3967,292,13.35,0,0.048017962000000004,0,219.6166,8,9,2,2,0,3483.4656
3968,1263,12.857645184135976,1,0.071806046,0,186.5924,4,28,0,1,3,5182.5872
3969,1479,17.75,0,0.05507343,0,145.1444,7,16,2,0,0,1886.8772
3970,1400,13.5,0,0.07048184085069421,0,88.054,3,26,1,1,0,1211.756
3971,849,11.8,1,0.07048184085069421,0,102.4674,2,15,0,1,2,203.7348
3972,1131,5.78,0,0.014577695,1,147.2102,0,14,0,0,0,1895.5326
3973,15,9.0,1,0.07048184085069421,0,55.2614,1,4,0,1,1,552.614
3974,1480,17.75,1,0.156831826,0,241.0538,7,16,2,0,0,1201.769
3975,1317,8.395,0,0.07048184085069421,0,98.7042,3,26,1,1,0,892.8378
3976,1481,12.857645184135976,0,0.057512481,0,62.5536,4,28,0,1,3,1592.5936
3977,1271,12.85,0,0.07048184085069421,0,253.00400000000002,1,4,0,1,1,3795.06
3978,229,8.5,0,0.09803690300000001,0,51.5324,0,14,0,0,0,882.8508
3979,1138,14.0,0,0.07048184085069421,0,216.9192,6,6,0,2,0,6471.576
3980,283,9.3,0,0.042377219,1,123.7388,5,11,0,2,0,1609.9044
3981,308,15.85,0,0.10759787900000001,1,58.7904,7,16,2,0,0,585.904
3982,475,10.8,0,0.082549896,0,193.7504,7,16,2,0,0,4602.0096
3983,1237,7.26,0,0.02414202,0,117.415,2,15,0,1,2,466.06
3984,814,18.7,0,0.057771828,0,85.3566,1,4,0,1,1,591.8962
3985,888,16.0,0,0.057292529,0,224.3404,1,4,0,1,1,4500.808
3986,448,8.895,2,0.12461088599999999,2,113.1544,3,26,1,1,0,4250.4672
3987,1209,11.1,0,0.010663188999999998,0,82.3908,5,11,0,2,0,1342.2528
3988,362,18.85,0,0.091237452,1,128.9336,1,4,0,1,1,1278.336
3989,1065,7.905,0,0.064325351,1,230.2694,1,4,0,1,1,3197.1716
3990,1066,14.7,0,0.020920179,1,143.8128,7,16,2,0,0,3020.0688
3991,525,12.6,1,0.041641933,0,121.1072,5,11,0,2,0,980.0576
3992,1482,16.0,1,0.173462841,0,157.6972,1,4,0,1,1,2960.1468
3993,1369,12.857645184135976,0,0.24749009,0,263.1884,9,28,2,0,2,529.9768
3994,1483,12.857645184135976,1,0.08742173800000001,0,154.463,4,28,0,1,3,2972.797
3995,623,13.35,0,0.038744606,0,239.3564,6,6,0,2,0,3098.6332
3996,715,20.1,0,0.124910635,0,109.6228,2,15,0,1,2,110.5228
3997,1238,8.185,0,0.046673494,0,48.4692,1,4,0,1,1,591.2304
3998,54,9.195,2,0.048134591,2,107.7622,0,14,0,0,0,529.311
3999,923,19.1,0,0.038720852,0,210.8586,1,4,0,1,1,6331.758000000001
4000,789,12.85,0,0.12241394,0,42.9428,6,6,0,2,0,703.0848
4001,1330,11.15,2,0.032321607999999995,2,165.6526,5,11,0,2,0,1315.6208
4002,835,9.8,0,0.026139403999999998,0,216.785,5,11,0,2,0,1947.465
4003,1200,10.195,0,0.07048184085069421,1,114.086,7,16,2,0,0,1810.976
4004,843,12.857645184135976,1,0.144338493,0,172.108,4,28,0,1,3,4327.7
4005,124,12.0,0,0.034166609,0,181.2976,6,6,0,2,0,5070.7328
4006,646,12.857645184135976,1,0.27321283,0,240.9538,9,28,2,0,2,480.7076
4007,487,16.7,1,0.03858813,0,144.6102,0,14,0,0,0,3353.6346
4008,815,17.1,0,0.032628111,0,148.7392,7,16,2,0,0,1640.5312
4009,1159,12.857645184135976,0,0.133198355,0,91.083,9,28,2,0,2,89.883
4010,487,16.7,1,0.038528228,0,143.9102,7,16,2,0,0,1749.7224
4011,725,19.35,0,0.016705436,0,120.8098,6,6,0,2,0,3374.2744
4012,561,19.2,0,0.058893460999999994,0,178.9318,2,15,0,1,2,180.4318
4013,497,12.857645184135976,1,0.050256160999999994,0,150.9024,4,28,0,1,3,4857.6768
4014,185,18.25,0,0.054234197000000005,0,142.0154,7,16,2,0,0,2269.0464
4015,680,16.75,0,0.12961476,0,86.1856,6,6,0,2,0,1406.1696
4016,815,17.1,0,0.054612768,0,150.2392,2,15,0,1,2,596.5568
4017,276,13.0,1,0.030150193,0,61.422,5,11,0,2,0,539.298
4018,559,7.17,1,0.059849152999999995,0,129.4968,5,11,0,2,0,3392.9168
4019,678,19.85,1,0.034942397,0,61.9194,2,15,0,1,2,123.8388
4020,1484,12.857645184135976,2,0.060672263,2,119.8782,9,28,2,0,2,238.3564
4021,182,4.615,1,0.102038294,0,231.93,5,11,0,2,0,2563.33
4022,1389,7.63,1,0.135258515,0,47.2402,1,4,0,1,1,918.804
4023,688,8.39,2,0.120396991,2,163.4868,3,26,1,1,0,4586.0304
4024,1368,5.175,2,0.030527166,2,33.5874,6,6,0,2,0,635.1732
4025,1303,16.0,2,0.099053537,2,212.6902,3,26,1,1,0,637.1706
4026,723,12.857645184135976,0,0.134564284,0,159.8236,9,28,2,0,2,322.2472
4027,1356,12.857645184135976,0,0.030288215,0,256.7672,4,28,0,1,3,4346.3424
4028,839,12.857645184135976,1,0.073562475,0,217.6482,4,28,0,1,3,3285.723
4029,1485,9.5,1,0.048883854000000004,0,185.7898,1,4,0,1,1,2619.2572
4030,421,10.895,0,0.035893142999999995,0,131.3284,1,4,0,1,1,1318.2839999999999
4031,605,12.857645184135976,1,0.014998913999999999,0,72.4038,9,28,2,0,2,221.7114
4032,303,17.2,1,0.012012071000000001,0,163.1184,7,16,2,0,0,4623.3152
4033,1097,19.85,0,0.045855272999999995,0,127.102,1,4,0,1,1,1771.0279999999998
4034,878,6.385,0,0.14032811,1,109.1596,2,15,0,1,2,107.8596
4035,26,11.65,0,0.019402371,1,38.7164,0,14,0,0,0,579.246
4036,1173,12.85,0,0.07048184085069421,0,155.463,8,9,2,2,0,4068.038
4037,1104,17.7,1,0.042716709000000005,0,163.221,6,6,0,2,0,1794.3310000000001
4038,109,9.1,1,0.08179476599999999,0,173.6054,0,14,0,0,0,700.4216
4039,82,15.5,1,0.12594281599999999,0,176.0028,5,11,0,2,0,1239.7196
4040,565,16.35,2,0.07048184085069421,2,127.902,6,6,0,2,0,2150.534
4041,946,10.695,1,0.011472001,0,75.2038,1,4,0,1,1,517.3266
4042,419,16.6,0,0.103146658,0,117.2466,0,14,0,0,0,2239.0854
4043,350,12.857645184135976,1,0.012327847,0,173.8738,9,28,2,0,2,347.5476
4044,227,13.15,1,0.166032929,0,170.8764,1,4,0,1,1,2233.0932
4045,1486,11.5,1,0.04224015,0,194.982,6,6,0,2,0,3089.312
4046,125,12.857645184135976,2,0.072317217,2,160.792,4,28,0,1,3,3675.216
4047,1252,12.857645184135976,1,0.13948429199999998,0,94.31200000000001,4,28,0,1,3,2516.724
4048,492,5.63,1,0.024536636,0,106.1306,8,9,2,2,0,2090.612
4049,660,19.2,1,0.085296625,0,153.4314,1,4,0,1,1,1861.5768
4050,1047,12.857645184135976,0,0.080649685,0,189.9846,4,28,0,1,3,6114.7072
4051,455,6.695,0,0.07048184085069421,0,219.4456,7,16,2,0,0,3094.6384
4052,1487,15.75,0,0.054930533,0,194.4452,7,16,2,0,0,5089.3752
4053,1345,12.5,0,0.031097947999999997,0,103.899,0,14,0,0,0,1960.781
4054,1216,21.25,0,0.016735879,0,185.2608,2,15,0,1,2,183.7608
4055,1302,12.857645184135976,2,0.134418705,2,99.67,4,28,0,1,3,2596.62
4056,80,18.85,2,0.168266556,2,195.5136,1,4,0,1,1,1749.7224
4057,1484,20.1,2,0.034646067,2,120.6782,8,9,2,2,0,1310.9602
4058,558,11.395,2,0.021639678,2,150.1708,0,14,0,0,0,2708.4744
4059,722,9.3,0,0.11144608,0,64.6826,5,11,0,2,0,1097.9042
4060,143,12.857645184135976,2,0.013956116000000001,2,222.3746,4,28,0,1,3,5609.365
4061,132,12.8,2,0.152377658,2,108.1938,2,15,0,1,2,428.7752
4062,358,6.8,0,0.037465846000000004,0,47.5034,3,26,1,1,0,534.6374
4063,1336,12.857645184135976,2,0.020876485,2,133.7942,4,28,0,1,3,1722.4246
4064,1000,15.0,1,0.0268952,0,220.3456,5,11,0,2,0,1989.4104
4065,1488,19.85,1,0.081916124,0,167.6816,6,6,0,2,0,1845.5976
4066,782,7.85,0,0.163233667,1,144.6444,0,14,0,0,0,2467.4548
4067,1311,20.2,1,0.121748174,0,96.9752,1,4,0,1,1,1725.7536
4068,665,11.85,0,0.132939639,1,98.0726,5,11,0,2,0,1761.7068
4069,415,6.135,1,0.079327367,0,152.8366,7,16,2,0,0,2871.5954
4070,333,9.0,0,0.06519497099999999,0,177.737,3,26,1,1,0,2117.244
4071,62,17.5,0,0.026248606,0,255.1356,1,4,0,1,1,3815.034
4072,93,12.15,0,0.131921819,0,246.34599999999998,6,6,0,2,0,739.038
4073,1483,11.0,1,0.07048184085069421,0,155.263,0,14,0,0,0,625.852
4074,222,17.5,0,0.026865808999999997,0,261.691,8,9,2,2,0,4207.856
4075,1489,12.857645184135976,1,0.046544984000000005,0,172.0422,4,28,0,1,3,4828.3816
4076,293,12.857645184135976,0,0.092241348,1,75.867,4,28,0,1,3,2450.144
4077,1359,17.5,0,0.052740762999999996,0,103.79899999999999,6,6,0,2,0,1135.1889999999999
4078,528,12.857645184135976,0,0.07048184085069421,0,119.8124,4,28,0,1,3,1659.1736
4079,855,10.6,0,0.05674865900000001,1,233.6642,3,26,1,1,0,3950.1914
4080,1426,7.145,0,0.017822936,0,161.3578,5,11,0,2,0,1123.2046
4081,993,12.857645184135976,0,0.017659068,0,175.9686,4,28,0,1,3,5866.3638
4082,445,20.7,1,0.07929647,0,97.2042,7,16,2,0,0,1686.4714
4083,350,12.857645184135976,1,0.007006883,0,173.5738,4,28,0,1,3,1216.4166
4084,62,17.5,0,0.026195131,0,252.6356,5,11,0,2,0,2543.356
4085,1104,17.7,1,0.042542484000000005,0,161.921,0,14,0,0,0,2120.573
4086,1215,8.6,1,0.054474157999999995,0,131.031,8,9,2,2,0,1038.6480000000001
4087,1427,9.5,1,0.07048184085069421,0,228.4668,0,14,0,0,0,3916.2356
4088,1078,17.7,1,0.12237250400000001,0,101.5674,1,4,0,1,1,1629.8784
4089,626,12.3,0,0.037148619,0,116.8834,6,6,0,2,0,2649.2182
4090,403,6.26,2,0.052593952,2,111.0228,2,15,0,1,2,221.0456
4091,267,17.7,2,0.012593466999999999,2,167.6474,1,4,0,1,1,3874.2902
4092,873,18.25,0,0.012325121999999999,0,162.8894,1,4,0,1,1,647.1576
4093,1490,5.8,0,0.131489269,0,89.7172,1,4,0,1,1,1605.9096
4094,313,14.5,1,0.064224789,0,262.7594,6,6,0,2,0,7064.8038
4095,69,18.25,0,0.060589424,0,162.5526,6,6,0,2,0,986.7156
4096,385,12.85,0,0.022649892999999997,0,179.3318,5,11,0,2,0,1263.0226
4097,224,17.1,0,0.128390273,0,111.9886,8,9,2,2,0,1445.4518
4098,336,7.575,0,0.055476238,0,196.8768,0,14,0,0,0,1182.4608
4099,896,9.21,0,0.008757492,0,120.8414,3,26,1,1,0,2071.3038
4100,164,11.3,0,0.007273831,0,196.6426,3,26,1,1,0,5141.3076
4101,475,12.857645184135976,0,0.144534212,0,190.6504,9,28,2,0,2,575.2512
4102,1037,13.6,1,0.043743689,0,157.7946,5,11,0,2,0,1104.5622
4103,1155,20.85,1,0.062477955,0,87.2514,1,4,0,1,1,1505.3738
4104,327,9.195,1,0.078060601,0,106.3596,7,16,2,0,0,2912.2092
4105,222,12.857645184135976,0,0.026740767000000002,0,261.291,4,28,0,1,3,5522.811
4106,268,15.75,0,0.140821917,1,252.9382,0,14,0,0,0,2775.7202
4107,1026,16.5,1,0.068403271,0,101.999,1,4,0,1,1,619.194
4108,1437,12.857645184135976,0,0.07048184085069421,0,126.6994,9,28,2,0,2,256.9988
4109,1101,20.5,2,0.02312394,2,154.634,3,26,1,1,0,2297.01
4110,13,17.6,1,0.047449835,0,118.1782,1,4,0,1,1,2621.9204
4111,390,8.775,0,0.11035900400000001,1,42.7428,1,4,0,1,1,790.9704
4112,383,10.1,2,0.054620504,2,197.5084,8,9,2,2,0,2976.1259999999997
4113,1305,18.2,2,0.07048184085069421,2,44.1086,5,11,0,2,0,1115.215
4114,529,8.975,1,0.009051307,0,103.09899999999999,3,26,1,1,0,309.597
4115,1269,12.857645184135976,1,0.160722863,0,65.7168,4,28,0,1,3,2237.0879999999997
4116,1491,9.6,0,0.03625493,0,141.0154,3,26,1,1,0,2694.4926
4117,759,8.185,0,0.064824502,0,116.0808,2,15,0,1,2,234.3616
4118,1258,14.75,2,0.033024328,2,236.6906,1,4,0,1,1,3089.9778
4119,1236,20.5,2,0.143574191,2,37.219,5,11,0,2,0,476.04699999999997
4120,346,14.65,1,0.09933321699999999,0,51.3666,5,11,0,2,0,1076.5986
4121,910,19.2,0,0.12475207,0,90.9488,6,6,0,2,0,633.8416
4122,1444,5.945,2,0.093170838,2,127.3652,0,14,0,0,0,1549.9824
4123,781,17.5,1,0.007538459,0,144.2102,8,9,2,2,0,4082.6856
4124,927,10.895,1,0.009676286,0,122.87299999999999,6,6,0,2,0,3448.844
4125,513,20.5,0,0.141792841,0,89.7172,7,16,2,0,0,1159.8236
4126,964,12.857645184135976,1,0.05436436,0,63.8168,4,28,0,1,3,958.752
4127,1492,13.65,1,0.031573246,0,99.47,1,4,0,1,1,299.61
4128,422,15.7,2,0.055943697,2,150.6024,3,26,1,1,0,2428.8384
4129,989,18.7,1,0.07048184085069421,0,229.201,8,9,2,2,0,3215.8140000000003
4130,832,19.35,1,0.066831682,1,163.8868,2,15,0,1,2,327.5736
4131,434,16.0,1,0.06516504599999999,0,79.3986,0,14,0,0,0,856.8846
4132,899,6.965,2,0.07048184085069421,2,159.4604,3,26,1,1,0,3169.208
4133,314,11.395,1,0.069728296,0,233.9616,5,11,0,2,0,1406.1696
4134,1092,7.5,2,0.09660879,2,56.9588,5,11,0,2,0,744.3644
4135,965,6.115,1,0.007038478000000001,1,189.253,3,26,1,1,0,3605.3070000000002
4136,602,12.857645184135976,1,0.153456703,0,264.091,9,28,2,0,2,262.991
4137,1380,14.8,1,0.043982464000000006,0,110.65700000000001,5,11,0,2,0,2966.139
4138,454,8.71,0,0.139202085,0,46.1376,8,9,2,2,0,383.5008
4139,61,15.5,1,0.08618464699999999,0,50.9692,1,4,0,1,1,394.1536
4140,442,19.35,1,0.082250863,0,48.7034,8,9,2,2,0,534.6374
4141,315,12.857645184135976,0,0.034286109,1,173.1422,4,28,0,1,3,5000.8238
4142,507,19.2,0,0.100482186,0,111.8886,1,4,0,1,1,1667.829
4143,1467,16.25,1,0.049051717,0,152.4682,0,14,0,0,0,2439.4912
4144,245,19.85,0,0.005230785999999999,0,265.1884,3,26,1,1,0,5034.7796
4145,198,13.65,1,0.08062523,0,259.6936,8,9,2,2,0,2087.9488
4146,876,7.535,0,0.081787519,1,120.844,7,16,2,0,0,2157.192
4147,1493,12.857645184135976,0,0.010615026000000001,0,185.1898,9,28,2,0,2,374.1796
4148,1385,12.857645184135976,0,0.009534758,0,64.551,4,28,0,1,3,1201.769
4149,1243,5.59,1,0.056602818,0,63.2168,7,16,2,0,0,1725.7536
4150,1151,11.0,1,0.057047756,0,240.4512,8,9,2,2,0,7028.1848
4151,763,19.85,0,0.05410964,0,195.0768,0,14,0,0,0,1970.7679999999998
4152,1314,17.6,0,0.058209079000000004,0,153.6314,5,11,0,2,0,5274.4676
4153,167,6.215,1,0.083056555,0,224.4062,2,15,0,1,2,225.7062
4154,1259,15.1,1,0.020015391,0,128.83100000000002,1,4,0,1,1,1817.634
4155,18,13.35,0,0.102426197,0,230.6352,3,26,1,1,0,5725.88
4156,1485,9.5,1,0.048761223,0,186.5898,0,14,0,0,0,5238.5144
4157,78,11.8,1,0.07048184085069421,0,179.2344,8,9,2,2,0,2141.2128
4158,238,17.6,0,0.056281276,0,40.3454,8,9,2,2,0,796.9626
4159,245,19.85,0,0.008762556,0,266.6884,2,15,0,1,2,264.9884
4160,281,13.35,0,0.139669224,0,147.6392,0,14,0,0,0,1938.8096
4161,1241,18.85,0,0.13797299300000002,1,158.4578,6,6,0,2,0,1444.1202
4162,1359,17.5,0,0.07048184085069421,0,102.999,7,16,2,0,0,2992.7709999999997
4163,1311,20.2,1,0.12194009900000001,0,95.3752,6,6,0,2,0,1150.5024
4164,1274,5.88,2,0.024926012999999997,2,149.9392,0,14,0,0,0,1491.392
4165,930,12.857645184135976,1,0.039031927,0,95.641,4,28,0,1,3,1737.7379999999998
4166,344,15.85,0,0.13727,0,94.4094,6,6,0,2,0,1904.1879999999999
4167,1055,5.985,0,0.095989602,0,127.3678,5,11,0,2,0,508.6712
4168,609,18.85,0,0.142443405,0,170.4132,6,6,0,2,0,4396.9432
4169,1241,18.85,0,0.137410256,1,161.7578,0,14,0,0,0,1604.578
4170,803,7.51,0,0.104400238,0,113.5544,6,6,0,2,0,894.8352
4171,1476,16.2,2,0.07048184085069421,2,190.8162,8,9,2,2,0,3271.0754
4172,177,17.6,2,0.015750947,2,182.5976,1,4,0,1,1,1629.8784
4173,352,8.97,2,0.092937216,2,54.6956,3,26,1,1,0,764.3384
4174,1340,7.22,1,0.03828933,0,64.751,3,26,1,1,0,126.50200000000001
4175,1440,12.857645184135976,0,0.20816215600000001,0,228.1694,9,28,2,0,2,228.3694
4176,627,8.71,0,0.121936216,0,94.4778,6,6,0,2,0,2628.5784
4177,1048,17.7,1,0.135646297,0,186.0924,1,4,0,1,1,3516.7556
4178,794,15.85,0,0.069240685,0,217.5166,5,11,0,2,0,653.1498
4179,1019,6.055,0,0.03127929,0,160.3578,6,6,0,2,0,2406.867
4180,442,12.857645184135976,1,0.08186804,0,46.8034,4,28,0,1,3,1069.2748
4181,317,19.25,1,0.034753686,0,141.5496,0,14,0,0,0,1976.0944
4182,1014,16.5,0,0.028476451,0,91.0146,5,11,0,2,0,1368.219
4183,1235,13.5,1,0.067872402,0,57.8562,7,16,2,0,0,355.5372
4184,1421,12.857645184135976,1,0.026420581000000002,0,250.9408,9,28,2,0,2,1001.3632
4185,641,7.865,0,0.061183503,0,164.5526,5,11,0,2,0,1644.526
4186,354,10.6,2,0.035247642,2,84.7224,0,14,0,0,0,1619.2256
4187,1494,12.857645184135976,1,0.02974207,0,88.9514,4,28,0,1,3,3453.5046
4188,692,16.2,1,0.128397995,0,178.33700000000002,8,9,2,2,0,1411.496
4189,863,14.5,1,0.058918844000000005,0,169.7448,0,14,0,0,0,3238.4512
4190,127,7.235,2,0.07679167099999999,2,116.4492,3,26,1,1,0,2316.984
4191,1495,16.75,0,0.021220113,1,55.1298,8,9,2,2,0,1240.3854
4192,202,12.857645184135976,1,0.20042639999999998,0,88.8514,9,28,2,0,2,265.6542
4193,1210,12.857645184135976,0,0.07858962900000001,1,113.286,4,28,0,1,3,2716.4640000000004
4194,765,14.0,1,0.031261582999999996,0,52.56399999999999,8,9,2,2,0,639.168
4195,245,19.85,0,0.005235143,0,265.8884,7,16,2,0,0,2649.884
4196,435,10.895,0,0.027032204,0,106.32799999999999,6,6,0,2,0,852.2239999999999
4197,1046,5.635,0,0.172856719,0,148.205,2,15,0,1,2,449.415
4198,1496,10.65,1,0.08561751699999999,0,229.3668,6,6,0,2,0,2303.6679999999997
4199,1159,15.1,0,0.127334766,0,88.28299999999999,2,15,0,1,2,89.883
4200,332,16.5,2,0.036641597000000005,2,178.7318,7,16,2,0,0,1263.0226
4201,1401,13.35,1,0.014656563999999999,0,208.5638,5,11,0,2,0,2277.7018
4202,769,12.15,0,0.037864853999999996,0,63.0826,3,26,1,1,0,322.913
4203,648,13.65,0,0.036016619,0,186.3924,0,14,0,0,0,1295.6468
4204,1141,20.75,1,0.12953868,0,240.28799999999998,0,14,0,0,0,2396.88
4205,923,19.1,0,0.038531668,0,210.6586,3,26,1,1,0,5487.5236
4206,404,17.25,0,0.07048184085069421,1,171.5764,5,11,0,2,0,4637.9628
4207,36,12.857645184135976,1,0.112119359,1,123.0388,4,28,0,1,3,1981.4208
4208,10,12.857645184135976,0,0.07048184085069421,0,45.9402,4,28,0,1,3,872.8638
4209,1497,10.195,0,0.041907414,0,43.8428,3,26,1,1,0,175.7712
4210,133,16.6,2,0.027556247000000002,2,176.6344,3,26,1,1,0,1962.7784
4211,230,17.6,1,0.07605848400000001,0,111.8202,3,26,1,1,0,2025.3636
4212,759,8.185,0,0.038729057000000004,0,117.1808,7,16,2,0,0,1874.8928
4213,198,13.65,1,0.080804019,0,261.1936,5,11,0,2,0,2348.9424
4214,855,10.6,0,0.056884225,1,231.9642,0,14,0,0,0,3020.7346
4215,491,10.8,0,0.050000257,0,243.9144,6,6,0,2,0,4655.2736
4216,153,15.2,0,0.021207518999999998,0,219.4824,7,16,2,0,0,1747.0592
4217,417,8.895,0,0.07048184085069421,1,232.9616,5,11,0,2,0,2812.3392
4218,651,11.8,0,0.113307794,1,187.0924,8,9,2,2,0,1850.924
4219,1389,7.63,1,0.225476528,0,45.1402,2,15,0,1,2,45.9402
4220,1028,6.55,1,0.034800079,0,157.5288,6,6,0,2,0,1571.2879999999998
4221,776,16.85,0,0.139301634,0,144.976,3,26,1,1,0,2783.0440000000003
4222,730,12.857645184135976,0,0.025612347999999997,0,168.2474,4,28,0,1,3,3200.5006
4223,127,7.235,2,0.077290355,2,116.9492,6,6,0,2,0,2316.984
4224,29,19.25,0,0.1017546,0,55.1956,8,9,2,2,0,491.3604
4225,800,13.85,1,0.09426573699999999,0,233.93,2,15,0,1,2,233.03
4226,949,18.1,0,0.022380952000000003,0,93.6094,3,26,1,1,0,476.04699999999997
4227,1179,18.6,0,0.01575657,0,153.1366,3,26,1,1,0,3173.8686
4228,1382,6.615,0,0.156307983,0,196.3426,2,15,0,1,2,790.9704
4229,297,15.6,0,0.195688803,0,77.367,2,15,0,1,2,153.134
4230,1241,18.85,0,0.13747519,1,158.6578,5,11,0,2,0,3369.6138
4231,808,7.235,0,0.07048184085069421,0,197.2452,8,9,2,2,0,2348.9424
4232,603,7.825,0,0.07962861,0,63.4826,7,16,2,0,0,2002.0606
4233,305,12.857645184135976,2,0.03100078,2,177.0054,4,28,0,1,3,2101.2648
4234,777,19.7,1,0.016202582,0,188.2556,8,9,2,2,0,3379.6008
4235,1498,12.6,0,0.024190156,0,34.4874,8,9,2,2,0,494.0236
4236,1496,10.65,1,0.08530861099999999,0,230.2668,5,11,0,2,0,5759.17
4237,605,16.75,1,0.008564925,0,73.2038,8,9,2,2,0,1404.1722
4238,581,13.8,0,0.09745748300000001,1,55.393,1,4,0,1,1,1018.674
4239,1459,9.6,2,0.029619202999999997,2,43.6086,3,26,1,1,0,624.5204
4240,1115,13.1,2,0.07048184085069421,2,189.253,7,16,2,0,0,1518.024
4241,139,14.6,0,0.15087286800000002,1,47.5692,5,11,0,2,0,1379.5376
4242,196,6.67,1,0.09031453,0,130.5626,1,4,0,1,1,1180.4634
4243,679,15.7,1,0.018930352,0,59.4536,7,16,2,0,0,857.5504
4244,473,17.75,2,0.111209003,2,107.7912,3,26,1,1,0,982.7208
4245,1311,20.2,1,0.121153331,0,97.3752,3,26,1,1,0,958.752
4246,1128,10.85,0,0.163160327,0,107.4622,6,6,0,2,0,1693.7952
4247,871,20.25,2,0.148163564,2,232.7616,0,14,0,0,0,1874.8928
4248,1014,12.857645184135976,0,0.028281197,0,90.2146,4,28,0,1,3,3648.5840000000003
4249,381,5.86,1,0.15085330800000002,0,156.0314,7,16,2,0,0,2016.7082
4250,1499,6.115,1,0.011437302,0,92.4488,6,6,0,2,0,1358.2320000000002
